,id,r,cx,cz,c,contrast,cnr,snr,gcnr
917,4653,0.008,-0.012,0.0425,1590.0,-41.30463123321533,-1.748889684677124,1.7771756649017334,0.9851340764680259
918,4656,0.008,0.004,0.045,1430.0,-47.67351150512695,-2.1942598819732666,2.2033724784851074,1.0
919,4664,0.002,0.014,0.0475,1460.0,-41.474809646606445,-1.6686389446258545,1.6828397512435913,1.0
920,4681,0.006,-0.012,0.07,1440.0,-43.91817569732666,-1.4352144002914429,1.4444143772125244,0.9983896939553464
921,4682,0.008,0.008,0.0425,1570.0,-52.277984619140625,-1.8663884401321411,1.8709399700164795,0.9997551120872732
922,4684,0.004,0.014,0.0525,1510.0,-34.71470355987549,-1.3190568685531616,1.3437508344650269,0.889526542935416
923,4686,0.004,-0.014,0.0475,1600.0,-39.33196783065796,-1.6055279970169067,1.623056411743164,1.0
924,4689,0.002,-0.016,0.0475,1520.0,-1.9191062450408936,-0.27464261651039124,1.779151201248169,0.516776937906451
925,4696,0.008,0.006,0.06,1540.0,-48.252906799316406,-1.8416423797607422,1.8487924337387085,0.9998781082396059
926,4698,0.008,0.01,0.055,1430.0,-51.450185775756836,-1.826754093170166,1.8316559791564941,1.0
927,4699,0.008,-0.014,0.05,1440.0,-36.7010498046875,-1.6439145803451538,1.6683058738708496,0.999271933018728
928,4717,0.006,0.0,0.04,1470.0,-45.65665245056152,-1.49502694606781,1.5028626918792725,0.9990494296836104
929,4720,0.004,-0.01,0.0575,1540.0,-43.500847816467285,-1.4196869134902954,1.4292383193969727,0.9986789960276725
930,4721,0.008,-0.002,0.04,1540.0,-42.117109298706055,-1.5228049755096436,1.534833550453186,0.9996086616539606
931,4727,0.003,0.01,0.07,1580.0,-53.635544776916504,-1.9645662307739258,1.9686625003814697,1.0
932,4728,0.006,0.004,0.0675,1600.0,-42.72728443145752,-1.6712130308151245,1.68351149559021,0.9995196925982757
933,4737,0.002,0.0,0.05,1530.0,-51.16800308227539,-1.5510815382003784,1.5553812980651855,1.0
934,4744,0.006,0.012,0.0475,1470.0,-42.8178596496582,-1.4635791778564453,1.4742372035980225,0.9651847852270798
935,4748,0.004,-0.016,0.045,1500.0,-34.21367168426514,-1.5581955909729004,1.589133381843567,1.0
936,4760,0.004,-0.008,0.065,1560.0,-48.56335639953613,-1.8782545328140259,1.8873558044433594,0.9973439587679301
937,4764,0.004,-0.016,0.0675,1570.0,-47.790961265563965,-1.38496732711792,1.3906385898590088,0.9962370642056539
938,4780,0.008,-0.002,0.0525,1490.0,-48.16629409790039,-1.6850945949554443,1.6925055980682373,0.9969515906165771
939,4783,0.003,0.016,0.05,1520.0,-29.171206951141357,-1.775784969329834,1.839794635772705,1.0
940,4784,0.008,-0.006,0.0675,1480.0,-49.8069429397583,-1.8287346363067627,1.8346885442733765,0.9995114204319795
941,4786,0.003,0.01,0.0625,1530.0,-36.03671312332153,-1.6184449195861816,1.6443977355957031,0.9984848485739506
942,4789,0.002,-0.004,0.06,1550.0,-21.160428524017334,-0.8383757472038269,0.9317652583122253,0.581789400388008
943,4792,0.006,0.004,0.0475,1420.0,-39.079346656799316,-1.5986703634262085,1.6166447401046753,0.999760134304637
944,4807,0.008,0.012,0.04,1510.0,-41.30665302276611,-1.5611422061920166,1.5746899843215942,0.9996436208259885
945,4815,0.002,0.016,0.07,1430.0,-45.7662296295166,-1.4387837648391724,1.4462298154830933,1.0
946,4817,0.004,-0.002,0.065,1520.0,-40.739989280700684,-1.4121936559677124,1.4252827167510986,0.9728296895496246
947,4825,0.002,0.0,0.06,1490.0,-35.83759307861328,-1.5213202238082886,1.546290636062622,1.0
948,4829,0.003,0.004,0.045,1540.0,-40.75209617614746,-1.6007474660873413,1.6155632734298706,0.996969697218686
949,4835,0.003,0.01,0.0475,1460.0,-41.111793518066406,-1.4886153936386108,1.5018293857574463,1.0
950,4840,0.003,-0.01,0.0625,1490.0,-31.704201698303223,-1.7495250701904297,1.7962104082107544,1.0
951,4843,0.002,0.014,0.0475,1470.0,-47.82409191131592,-1.2711867094039917,1.2763721942901611,0.9408284105564773
952,4844,0.004,0.0,0.055,1540.0,-50.032854080200195,-1.6951091289520264,1.7004661560058594,1.0
953,4848,0.003,0.0,0.07,1490.0,-45.353665351867676,-1.4880475997924805,1.496125340461731,1.0
954,4850,0.008,0.012,0.0475,1570.0,-48.34543228149414,-1.9949473142623901,2.0026116371154785,0.999674849721947
955,4857,0.006,-0.006,0.065,1470.0,-44.637746810913086,-1.5474581718444824,1.5565842390060425,0.9992874108886091
956,4859,0.002,-0.002,0.06,1450.0,-38.72136831283569,-1.480438232421875,1.4977918863296509,0.9940119754946363
957,4861,0.004,0.006,0.07,1530.0,-49.145708084106445,-1.6833943128585815,1.6892884969711304,1.0
958,4866,0.003,0.006,0.0425,1550.0,-49.632816314697266,-1.5385197401046753,1.5436118841171265,1.0
959,4867,0.006,-0.004,0.0575,1600.0,-48.844709396362305,-1.5339826345443726,1.539543867111206,0.9995213020415074
960,4872,0.006,-0.002,0.04,1480.0,-48.564419746398926,-1.6056264638900757,1.6116389036178589,1.0
961,4879,0.002,0.0,0.0625,1530.0,-5.088289976119995,-0.6753833293914795,1.877896785736084,0.6590278197072652
962,4882,0.003,0.006,0.045,1440.0,-48.918256759643555,-1.6758273839950562,1.6818515062332153,0.9985549132661539
963,4886,0.004,-0.002,0.065,1460.0,-36.75950050354004,-1.6510424613952637,1.6753727197647095,1.0
964,4889,0.004,0.002,0.04,1440.0,-52.88702964782715,-1.913923978805542,1.9182747602462769,1.0
965,4890,0.006,0.01,0.04,1540.0,-52.58713722229004,-1.8683701753616333,1.8727668523788452,1.0
966,4892,0.008,0.004,0.04,1550.0,-51.42246723175049,-1.708367109298706,1.712965726852417,0.9997391077691599
967,4893,0.008,-0.008,0.0675,1580.0,-41.886067390441895,-1.57487952709198,1.5876574516296387,0.9991428921429493
968,4894,0.002,0.004,0.06,1500.0,-50.79512596130371,-1.5671755075454712,1.5717110633850098,1.0
969,4919,0.006,0.01,0.0575,1490.0,-52.805705070495605,-2.0383713245391846,2.043048620223999,1.0
970,4921,0.002,0.006,0.0425,1590.0,-14.960072040557861,-0.8910897374153137,1.1478177309036255,0.6774546984958261
971,4923,0.003,-0.014,0.045,1600.0,-42.204179763793945,-1.5916332006454468,1.604079008102417,1.0
972,4927,0.003,0.016,0.07,1460.0,-48.97261142730713,-1.4085240364074707,1.413555383682251,1.0
973,4933,0.006,0.012,0.045,1500.0,-51.88667297363281,-1.734597086906433,1.7390228509902954,0.9790772565666153
974,4937,0.006,0.0,0.065,1450.0,-49.65151786804199,-1.566758155822754,1.5719326734542847,0.9890736340854882
975,4941,0.004,0.006,0.0425,1520.0,-50.515570640563965,-1.607167363166809,1.611971139907837,0.9993224932537543
976,4942,0.008,0.016,0.0575,1430.0,-48.822479248046875,-1.5342251062393188,1.5398017168045044,0.9997973657465149
977,4957,0.006,-0.01,0.0675,1510.0,-45.27293682098389,-1.4652056694030762,1.4732341766357422,0.9673390967601756
978,4963,0.008,-0.006,0.04,1500.0,-51.667237281799316,-1.9121779203414917,1.9171819686889648,1.0
979,4964,0.004,0.0,0.0425,1510.0,-43.54383945465088,-1.4814386367797852,1.4913560152053833,1.0
980,4968,0.003,-0.006,0.045,1510.0,-51.576032638549805,-1.6821469068527222,1.6865954399108887,1.0
981,4969,0.004,0.016,0.0575,1490.0,-48.92120361328125,-1.5101430416107178,1.5155695676803589,0.9990566037178396
982,4970,0.006,-0.006,0.0575,1430.0,-49.42474365234375,-1.5839701890945435,1.589340329170227,1.0
983,4975,0.003,0.014,0.065,1530.0,-48.21095943450928,-1.3699793815612793,1.3753232955932617,1.0
984,4976,0.002,-0.008,0.0625,1480.0,-48.99155616760254,-1.5804263353347778,1.5860595703125,1.0
985,4978,0.008,-0.008,0.04,1560.0,-42.34341621398926,-1.5188318490982056,1.5305180549621582,0.9992137334638177
986,4988,0.003,0.006,0.0425,1580.0,-48.86024475097656,-1.4523558616638184,1.4576116800308228,0.9970930241760009
987,5003,0.002,0.008,0.04,1480.0,-25.03673791885376,-1.0823427438735962,1.1587939262390137,0.7582174018138493
988,5010,0.003,0.014,0.0525,1500.0,-51.79921627044678,-1.6915110349655151,1.6958703994750977,1.0
989,5031,0.002,-0.008,0.0525,1490.0,-13.337184190750122,-0.6920446753501892,1.1041508913040161,0.7492825182224303
990,5046,0.002,0.0,0.05,1600.0,-47.6971435546875,-1.550496220588684,1.556914210319519,1.0
991,5071,0.006,0.01,0.045,1470.0,-32.70267963409424,-1.6192967891693115,1.6577019691467285,0.9987989428882811
992,5072,0.004,0.012,0.07,1580.0,-44.757704734802246,-1.1802170276641846,1.1873643398284912,0.8289353466294938
993,5076,0.008,-0.008,0.07,1440.0,-50.31514644622803,-1.6210296154022217,1.6259883642196655,0.9998689555760776
994,5080,0.003,-0.004,0.06,1440.0,-50.361666679382324,-1.6633268594741821,1.668387770652771,1.0
995,5085,0.008,0.002,0.0675,1510.0,-50.175509452819824,-1.667689561843872,1.6728739738464355,1.0
996,5097,0.004,0.008,0.0425,1580.0,-46.24917030334473,-1.4702093601226807,1.4774045944213867,1.0
997,5099,0.008,-0.012,0.045,1530.0,-49.3088960647583,-2.063624382019043,2.070716381072998,0.9998373190133367
998,5100,0.006,0.014,0.0475,1460.0,-46.47733211517334,-1.5379592180252075,1.5452901124954224,0.9990199280640714
999,5101,0.004,0.004,0.055,1460.0,-50.87599754333496,-1.6240628957748413,1.628719449043274,1.0
1000,5102,0.003,-0.006,0.0625,1420.0,-49.788780212402344,-1.6304326057434082,1.6357327699661255,1.0
1001,5105,0.008,0.012,0.05,1560.0,-48.9142370223999,-1.725199818611145,1.7314046621322632,0.9998374776237898
1002,5109,0.002,0.0,0.045,1440.0,-40.02842426300049,-1.431846261024475,1.4462617635726929,1.0
1003,5110,0.002,0.0,0.04,1580.0,-43.754634857177734,-0.8936657309532166,0.8995038270950317,0.6753246842913918
1004,5113,0.002,0.0,0.065,1470.0,-32.30768442153931,-1.4424209594726562,1.4782636165618896,1.0
1005,5120,0.003,0.012,0.045,1550.0,-23.04100513458252,-1.9606131315231323,2.1093175411224365,1.0
1006,5132,0.006,0.004,0.05,1450.0,-50.032687187194824,-1.6692558526992798,1.6745312213897705,1.0
1007,5141,0.004,-0.008,0.0625,1500.0,-45.8787202835083,-1.4482841491699219,1.455682396888733,1.0
1008,5148,0.006,-0.006,0.0675,1550.0,-47.95846462249756,-1.6226853132247925,1.6292023658752441,0.9997626957654715
1009,5152,0.003,0.0,0.0525,1430.0,-47.83215045928955,-1.6431056261062622,1.6498017311096191,1.0
1010,5153,0.008,-0.01,0.0425,1580.0,-44.22496318817139,-2.4258627891540527,2.440901041030884,0.9994761456550287
1011,5158,0.008,0.0,0.04,1450.0,-45.469255447387695,-1.5431252717971802,1.551390528678894,0.9985639686064677
1012,5160,0.004,-0.008,0.0475,1550.0,-46.16779327392578,-1.5108871459960938,1.518351435661316,1.0
1013,5176,0.006,0.0,0.055,1490.0,-37.97452926635742,-1.6181813478469849,1.6388745307922363,0.9997625830890371
1014,5178,0.002,0.012,0.0425,1530.0,-29.459075927734375,-1.925743818283081,1.9928187131881714,1.0
1015,5182,0.008,-0.016,0.0675,1480.0,-49.397549629211426,-1.6014763116836548,1.6069228649139404,1.0
1016,5186,0.006,-0.012,0.0475,1600.0,-51.5254545211792,-1.7325021028518677,1.7371107339859009,1.0
1017,5192,0.003,-0.016,0.065,1550.0,-51.74002170562744,-1.6381628513336182,1.6424137353897095,1.0
1018,5195,0.008,-0.002,0.06,1570.0,-46.923322677612305,-1.5653547048568726,1.5724408626556396,0.9997560380459345
1019,5200,0.003,0.016,0.06,1540.0,-41.75848960876465,-1.3723100423812866,1.3836103677749634,1.0
1020,5201,0.003,-0.01,0.0525,1480.0,-53.07322978973389,-1.9929776191711426,1.9974119663238525,1.0
1021,5204,0.004,-0.002,0.07,1590.0,-53.69852066040039,-2.0564870834350586,2.060744285583496,1.0
1022,5205,0.004,0.012,0.055,1440.0,-43.33484172821045,-1.526584267616272,1.5370545387268066,1.0
1023,5206,0.003,0.0,0.065,1430.0,-39.89363670349121,-1.6991724967956543,1.7165497541427612,0.9942196540472094
1024,5208,0.004,0.008,0.0675,1550.0,-50.51187515258789,-1.5702673196792603,1.574962854385376,1.0
1025,5209,0.004,-0.002,0.06,1420.0,-52.141618728637695,-1.8394125699996948,1.8439695835113525,1.0
1026,5212,0.004,-0.012,0.05,1470.0,-39.04144525527954,-1.6153103113174438,1.633552074432373,0.997970229918797
1027,5222,0.003,-0.008,0.06,1500.0,-49.88311767578125,-1.7483152151107788,1.7539368867874146,0.9984871409095135
1028,5230,0.008,0.014,0.045,1580.0,-49.35739517211914,-1.6078370809555054,1.613330602645874,0.9998180163897161
1029,5235,0.008,-0.008,0.0625,1580.0,-50.32133102416992,-1.7158199548721313,1.7210650444030762,0.9998774960363107
1030,5237,0.004,0.014,0.04,1590.0,-45.06856918334961,-1.1796377897262573,1.1862577199935913,0.8559654772489913
1031,5239,0.006,-0.012,0.06,1550.0,-39.61871385574341,-1.5461615324020386,1.5624877214431763,1.0
1032,5243,0.002,0.002,0.045,1450.0,-15.122588872909546,-0.6935752034187317,0.9246381521224976,0.7300309770025903
1033,5247,0.004,0.014,0.05,1460.0,-38.47851753234863,-1.112065076828003,1.125474452972412,0.7789776902276884
1034,5258,0.004,0.002,0.05,1530.0,-47.82883167266846,-1.533948540687561,1.5402021408081055,0.9993373094678853
1035,5266,0.003,-0.016,0.0425,1590.0,-45.233917236328125,-1.6112457513809204,1.6201143264770508,1.0
1036,5269,0.008,-0.002,0.06,1550.0,-47.67307758331299,-1.622239351272583,1.628973126411438,0.9997560380459485
1037,5273,0.004,-0.002,0.0425,1520.0,-38.07737350463867,-1.553896427154541,1.5735305547714233,1.0
1038,5282,0.002,0.006,0.0475,1510.0,-26.534667015075684,-1.3184298276901245,1.4330527782440186,0.850385814379957
1039,5285,0.002,0.016,0.06,1500.0,-40.71066379547119,-1.508762001991272,1.5227937698364258,1.0
1040,5288,0.006,-0.012,0.0425,1500.0,-52.19372749328613,-1.7743490934371948,1.7787185907363892,0.9997320472083959
1041,5295,0.003,0.008,0.065,1470.0,-39.606759548187256,-1.7035431861877441,1.7215564250946045,1.0
1042,5296,0.008,0.008,0.0525,1590.0,-48.69119644165039,-1.6556912660598755,1.6618012189865112,0.9998775260320489
1043,5301,0.002,-0.004,0.05,1420.0,-23.26709270477295,-1.618316411972046,1.73763906955719,1.0
1044,5302,0.002,0.006,0.045,1560.0,-33.48778486251831,-1.710115671157837,1.7470941543579102,1.0
1045,5314,0.008,0.0,0.0625,1580.0,-43.361711502075195,-1.6067928075790405,1.6177787780761719,0.9992682926314921
1046,5334,0.002,0.014,0.0525,1550.0,-1.0474396497011185,-0.14404238760471344,1.5517446994781494,0.5308437232476092
1047,5336,0.002,-0.006,0.05,1560.0,-43.30190658569336,-0.8855221271514893,0.8916186690330505,0.7283950260980252
1048,5359,0.008,-0.016,0.0625,1470.0,-48.542280197143555,-1.6016212701797485,1.6077390909194946,0.9971435221518655
1049,5364,0.003,-0.008,0.0525,1480.0,-39.66301918029785,-1.6880942583084106,1.7058275938034058,1.0
1050,5365,0.004,0.014,0.065,1520.0,-39.48006868362427,-1.03170907497406,1.045096755027771,0.7443716960927143
1051,5367,0.004,0.014,0.06,1590.0,-36.137568950653076,-1.1999799013137817,1.228722095489502,0.8078694374635156
1052,5371,0.002,0.008,0.0625,1420.0,-35.06966829299927,-1.5646216869354248,1.5943794250488281,0.9764705760681488
1053,5372,0.006,-0.006,0.0625,1460.0,-35.75045108795166,-1.6030890941619873,1.6296709775924683,1.0
1054,5384,0.004,0.016,0.0475,1500.0,-47.021827697753906,-1.482247233390808,1.4888813495635986,1.0
1055,5390,0.006,-0.01,0.0575,1600.0,-43.425374031066895,-1.5536282062530518,1.564172625541687,0.9992819530485387
1056,5391,0.003,-0.008,0.06,1560.0,-47.86669731140137,-1.641580581665039,1.6482439041137695,0.9984871408208218
1057,5396,0.008,-0.012,0.045,1480.0,-47.39443302154541,-1.546818494796753,1.5534496307373047,0.999674638009501
1058,5400,0.008,0.012,0.0575,1500.0,-46.78607940673828,-1.5754410028457642,1.5826873779296875,1.0
1059,5406,0.008,-0.012,0.0525,1440.0,-48.41548442840576,-1.5731550455093384,1.5791481733322144,0.9996749552809787
1060,5409,0.003,-0.006,0.0425,1510.0,-40.61462879180908,-1.6674211025238037,1.6831024885177612,1.0
1061,5410,0.004,0.0,0.0675,1530.0,-34.97093439102173,-1.5421324968338013,1.5701484680175781,1.0
1062,5429,0.004,0.016,0.055,1430.0,-53.658485412597656,-2.1838080883026123,2.188349723815918,1.0
1063,5432,0.008,0.008,0.045,1460.0,-50.74172019958496,-1.9891358613967896,1.9949284791946411,1.0
1064,5434,0.002,0.012,0.055,1550.0,-40.906991958618164,-1.686961054801941,1.7023029327392578,1.0
1065,5437,0.002,-0.002,0.07,1520.0,-12.602624893188477,-0.7280020117759705,1.0707347393035889,0.6260335376879091
1066,5438,0.006,-0.016,0.04,1570.0,-49.343814849853516,-1.6963564157485962,1.7021615505218506,1.0
1067,5440,0.004,0.004,0.045,1490.0,-50.98716735839844,-1.6939436197280884,1.6987385749816895,1.0
1068,5450,0.004,-0.014,0.0525,1480.0,-43.29673767089844,-1.2584456205368042,1.2671148777008057,0.9139167915986676
1069,5452,0.006,0.014,0.045,1430.0,-49.1385555267334,-1.5356650352478027,1.541046380996704,0.9990186457682773
1070,5455,0.002,-0.008,0.055,1520.0,-44.71670627593994,-1.9738457202911377,1.9853806495666504,1.0
1071,5461,0.002,-0.002,0.0425,1590.0,-12.310309410095215,-1.8105716705322266,2.3922314643859863,1.0
1072,5464,0.008,0.0,0.07,1540.0,-49.2162561416626,-2.3923394680023193,2.400650978088379,1.0
1073,5469,0.002,-0.006,0.0425,1530.0,-52.98501014709473,-2.040008783340454,2.0445942878723145,1.0
1074,5471,0.003,0.014,0.0425,1440.0,-49.271183013916016,-1.5175230503082275,1.5227634906768799,0.9984984986776178
1075,5472,0.003,0.006,0.0475,1590.0,-35.41545391082764,-1.660415530204773,1.6890493631362915,1.0
1076,5476,0.008,0.002,0.0425,1480.0,-41.41457557678223,-1.5565060377120972,1.5698453187942505,0.999634235577447
1077,5485,0.002,-0.008,0.05,1490.0,-32.29254961013794,-1.8003692626953125,1.845186471939087,1.0
1078,5486,0.004,-0.016,0.0475,1470.0,-50.52027702331543,-1.51019287109375,1.5147044658660889,1.0
1079,5490,0.002,0.0,0.065,1490.0,-40.62316417694092,-1.7357635498046875,1.7520719766616821,1.0
1080,5495,0.004,-0.002,0.0675,1530.0,-45.326242446899414,-1.6162163019180298,1.6253904104232788,0.9980066458621276
1081,5502,0.006,-0.008,0.065,1510.0,-44.21870708465576,-1.610414743423462,1.6203843355178833,0.9995195771728724
1082,5504,0.002,-0.006,0.07,1460.0,-1.0955265909433365,-0.13242115080356598,1.3075164556503296,0.5910694329989847
1083,5505,0.003,0.012,0.0625,1560.0,-49.60284233093262,-1.582682728767395,1.5879392623901367,0.9985465111968411
1084,5508,0.003,-0.008,0.0475,1540.0,-16.307765245437622,-1.4903603792190552,1.7598108053207397,0.8939756654957158
1085,5509,0.008,0.0,0.055,1600.0,-45.345215797424316,-1.5696425437927246,1.5781714916229248,0.999756335275482
1086,5522,0.004,-0.002,0.04,1500.0,-48.444695472717285,-1.575886845588684,1.581870198249817,1.0
1087,5526,0.002,-0.002,0.065,1420.0,-38.336546421051025,-1.5661845207214355,1.5937907695770264,0.9824561417317693
1088,5529,0.008,-0.014,0.0475,1550.0,-51.50754451751709,-1.8393632173538208,1.8442660570144653,0.9996358339643316
1089,5534,0.008,0.002,0.05,1450.0,-49.956393241882324,-1.9201685190200806,1.926291823387146,1.0
1090,5539,0.003,0.01,0.0525,1550.0,-51.79642200469971,-1.8290044069290161,1.8337198495864868,1.0
1091,5540,0.002,0.006,0.0625,1450.0,-32.152578830718994,-1.0125770568847656,1.0382018089294434,0.6625000196561966
1092,5543,0.006,0.016,0.0425,1550.0,-45.407938957214355,-1.5462697744369507,1.5546108484268188,0.9996210685585678
1093,5550,0.003,0.006,0.065,1500.0,-36.24195337295532,-1.7125431299209595,1.7393536567687988,0.9985549133334571
1094,5557,0.002,-0.002,0.065,1490.0,-1.5028099715709686,-0.2175319790840149,1.8145780563354492,0.5723427334649503
1095,5559,0.008,-0.014,0.065,1490.0,-52.91928768157959,-2.0762436389923096,2.0809459686279297,1.0
1096,5560,0.006,-0.014,0.04,1430.0,-42.375245094299316,-1.52602219581604,1.5377203226089478,0.9990212072150777
1097,5562,0.002,0.006,0.0425,1550.0,-2.6733627915382385,-0.32541126012802124,1.5456217527389526,0.5659789221082623
1098,5564,0.003,0.012,0.07,1550.0,-39.413580894470215,-1.591086745262146,1.6082934141159058,0.998533724278549
1099,5569,0.002,0.012,0.05,1440.0,-32.91985511779785,-1.6929783821105957,1.7321171760559082,1.0
1100,5576,0.006,0.0,0.0675,1520.0,-30.787394046783447,-1.8025559186935425,1.8561701774597168,1.0
1101,5597,0.004,-0.008,0.0575,1470.0,-46.28016948699951,-1.5937047004699707,1.6014763116836548,1.0
1102,5599,0.002,0.01,0.0675,1450.0,-4.143648743629456,-0.5461044311523438,1.672332525253296,0.5321636475510456
